addressLine1,formattedAddress,city,state,zipCode,price,addressLine2,county,bedrooms,bathrooms,squareFootage,propertyType,createdDate,lastSeen,status,removedDate,listedDate,daysOnMarket,yearBuilt,id,latitude,longitude,lotSize
13003 SW 88th Te S,"13003 SW 88th Te S, Unit 204B, Miami, FL 33186",Miami,FL,33186,2750,Unit 204B,Miami-Dade,3.0,2.0,1102.0,Condo,2019-04-27T02:40:34.404Z,2023-06-12T00:00:00.000Z,Active,,2023-06-01T00:00:00.000Z,12,1988.0,"13003-SW-88th-Te-S,-Unit-204B,-Miami,-FL-33186",25.685324,-80.404441,
1301 Ne Miami Gardens Dr,"1301 Ne Miami Gardens Dr, Apt 715W, Miami, FL 33179",Miami,FL,33179,2800,Apt 715W,Miami-Dade,2.0,2.0,1140.0,Condo,2019-08-17T06:02:10.980Z,2023-06-12T00:00:00.000Z,Active,,2023-06-01T00:00:00.000Z,12,,"1301-Ne-Miami-Gardens-Dr,-Apt-715W,-Miami,-FL-33179",25.945954,-80.174938,
133 Ne 2nd Ave,"133 Ne 2nd Ave, Apt 1509, Miami, FL 33132",Miami,FL,33132,2400,Apt 1509,Miami-Dade,1.0,1.0,662.0,Condo,2019-08-03T10:39:32.804Z,2023-06-12T00:00:00.000Z,Active,,2023-05-24T00:00:00.000Z,20,2007.0,"133-Ne-2nd-Ave,-Apt-1509,-Miami,-FL-33132",25.775744,-80.189652,
133 Ne 2nd Ave,"133 Ne 2nd Ave, Apt 3402, Miami, FL 33132",Miami,FL,33132,3750,Apt 3402,Miami-Dade,2.0,2.0,1041.0,Condo,2019-08-03T08:15:46.724Z,2023-06-12T00:00:00.000Z,Active,,2023-05-02T00:00:00.000Z,42,2007.0,"133-Ne-2nd-Ave,-Apt-3402,-Miami,-FL-33132",25.775744,-80.189652,
1331 Brickell Bay Dr,"1331 Brickell Bay Dr, Apt 1407, Miami, FL 33131",Miami,FL,33131,5000,Apt 1407,Miami-Dade,1.0,1.5,1135.0,Condo,2019-05-06T09:18:26.546Z,2023-06-12T00:00:00.000Z,Active,,2023-05-05T00:00:00.000Z,39,2004.0,"1331-Brickell-Bay-Dr,-Apt-1407,-Miami,-FL-33131",25.760337,-80.189345,
1331 Brickell Bay Dr,"1331 Brickell Bay Dr, Apt 3609, Miami, FL 33131",Miami,FL,33131,11000,Apt 3609,Miami-Dade,2.0,3.0,1730.0,Condo,2019-08-25T02:06:05.105Z,2023-06-12T00:00:00.000Z,Active,,2023-05-15T00:00:00.000Z,29,2004.0,"1331-Brickell-Bay-Dr,-Apt-3609,-Miami,-FL-33131",25.760337,-80.189345,
1343 Ne 110th Ter,"1343 Ne 110th Ter, Unit 2, Miami, FL 33161",Miami,FL,33161,2100,Unit 2,Miami-Dade,2.0,2.0,,Duplex-Triplex,2019-09-25T05:20:21.586Z,2023-06-12T00:00:00.000Z,Active,,2023-03-31T00:00:00.000Z,74,1947.0,"1343-Ne-110th-Ter,-Unit-2,-Miami,-FL-33161",25.877718,-80.170646,6200.0
13769 Sw 160th St,"13769 Sw 160th St, Unit 19, Miami, FL 33177",Miami,FL,33177,3000,Unit 19,Miami-Dade,4.0,2.5,1440.0,Townhouse,2019-10-06T06:49:22.659Z,2023-06-12T00:00:00.000Z,Active,,2023-05-24T00:00:00.000Z,20,1993.0,"13769-Sw-160th-St,-Unit-19,-Miami,-FL-33177",25.619374,-80.416069,
13841 Sw 90th Ave,"13841 Sw 90th Ave, Miami, FL 33176",Miami,FL,33176,1750,,Miami-Dade,,,,Apartment,2019-10-21T18:28:56.080Z,2023-06-12T00:00:00.000Z,Active,,2023-02-22T00:00:00.000Z,111,1972.0,"13841-Sw-90th-Ave,-Miami,-FL-33176",25.63952,-80.33786,
13901 Sw 122nd Ave,"13901 Sw 122nd Ave, Miami, FL 33186",Miami,FL,33186,1345,,Miami-Dade,,2.0,,Apartment,2019-10-29T12:55:51.906Z,2023-06-12T00:00:00.000Z,Active,,2023-02-22T00:00:00.000Z,111,1999.0,"13901-Sw-122nd-Ave,-Miami,-FL-33186",25.639107,-80.390313,
1401 Nw 103rd St,"1401 Nw 103rd St, Miami, FL 33147",Miami,FL,33147,1875,,Miami-Dade,1.0,1.0,,Apartment,2019-10-29T06:26:30.200Z,2023-06-12T00:00:00.000Z,Active,,2023-01-10T00:00:00.000Z,154,1964.0,"1401-Nw-103rd-St,-Miami,-FL-33147",25.86915,-80.2224,
1415 Nw 15th Ave,"1415 Nw 15th Ave, Miami, FL 33125",Miami,FL,33125,1449,,Miami-Dade,1.0,1.0,715.0,Apartment,2019-10-29T06:32:57.007Z,2023-06-12T00:00:00.000Z,Active,,2023-02-22T00:00:00.000Z,111,,"1415-Nw-15th-Ave,-Miami,-FL-33125",25.787832,-80.220176,
14230 Sw 57th Ln,"14230 Sw 57th Ln, Unit 1-101, Miami, FL 33183",Miami,FL,33183,3150,Unit 1-101,Miami-Dade,3.0,2.0,1325.0,Townhouse,2019-08-03T07:39:31.319Z,2023-06-12T00:00:00.000Z,Active,,2023-05-10T00:00:00.000Z,34,1989.0,"14230-Sw-57th-Ln,-Unit-1-101,-Miami,-FL-33183",25.713463,-80.42507,
1424 Ne Miami Pl,"1424 Ne Miami Pl, Miami, FL 33132",Miami,FL,33132,1650,,Miami-Dade,2.0,2.0,,Apartment,2019-10-29T14:12:39.121Z,2023-06-12T00:00:00.000Z,Active,,2023-02-22T00:00:00.000Z,111,,"1424-Ne-Miami-Pl,-Miami,-FL-33132",25.788827,-80.193326,
1425 Brickell Ave,"1425 Brickell Ave, Apt 48C, Miami, FL 33131",Miami,FL,33131,11500,Apt 48C,Miami-Dade,2.0,2.5,2139.0,Condo,2019-08-25T01:35:32.443Z,2023-06-12T00:00:00.000Z,Active,,2023-02-16T00:00:00.000Z,117,2003.0,"1425-Brickell-Ave,-Apt-48C,-Miami,-FL-33131",25.759042,-80.19196,
1440 S Le Jeune Rd,"1440 S Le Jeune Rd, Apt 2, Miami, FL 33134",Miami,FL,33134,2600,Apt 2,Miami-Dade,2.0,1.0,800.0,Apartment,2019-04-26T16:41:57.437Z,2023-06-12T00:00:00.000Z,Active,,2023-04-18T00:00:00.000Z,56,1947.0,"1440-S-Le-Jeune-Rd,-Apt-2,-Miami,-FL-33134",25.758245,-80.263312,
1444 Nw 14th Ave,"1444 Nw 14th Ave, Miami, FL 33125",Miami,FL,33125,2125,,Miami-Dade,1.0,1.0,747.0,Apartment,2019-10-29T07:19:48.637Z,2023-06-12T00:00:00.000Z,Active,,2023-03-02T00:00:00.000Z,103,2017.0,"1444-Nw-14th-Ave,-Miami,-FL-33125",25.788557,-80.219692,
1451 Brickell Ave,"1451 Brickell Ave, Miami, FL 33131",Miami,FL,33131,8000,,Miami-Dade,2.0,2.5,2957.0,Condo,2019-10-29T06:44:31.149Z,2023-06-12T00:00:00.000Z,Active,,2023-06-05T00:00:00.000Z,8,,"1451-Brickell-Ave,-Miami,-FL-33131",25.758009,-80.192421,
1451 Brickell Ave,"1451 Brickell Ave, Unit 1503, Miami, FL 33131",Miami,FL,33131,7990,Unit 1503,Miami-Dade,2.0,2.5,1137.0,Condo,2019-05-06T06:50:56.782Z,2023-06-12T00:00:00.000Z,Active,,2023-04-29T00:00:00.000Z,45,2017.0,"1451-Brickell-Ave,-Unit-1503,-Miami,-FL-33131",25.758126,-80.192403,
14921 Sw 82nd Ter,"14921 Sw 82nd Ter, Unit 3-203, Miami, FL 33193",Miami,FL,33193,2400,Unit 3-203,Miami-Dade,2.0,2.5,1030.0,Condo,2019-09-19T14:28:45.439Z,2023-06-12T00:00:00.000Z,Active,,2023-05-01T00:00:00.000Z,43,1991.0,"14921-Sw-82nd-Ter,-Unit-3-203,-Miami,-FL-33193",25.68897,-80.435348,
14997 Sw 22nd St,"14997 Sw 22nd St, Miami, FL 33185",Miami,FL,33185,6500,,Miami-Dade,5.0,3.0,3424.0,Single Family,2019-08-03T09:09:19.839Z,2023-06-12T00:00:00.000Z,Active,,2023-06-10T00:00:00.000Z,3,,"14997-Sw-22nd-St,-Miami,-FL-33185",25.746234,-80.438198,
150 Se 25th Rd,"150 Se 25th Rd, Apt 6B, Miami, FL 33129",Miami,FL,33129,3200,Apt 6B,Miami-Dade,1.0,1.5,792.0,Condo,2019-04-26T22:13:54.874Z,2023-06-12T00:00:00.000Z,Active,,2023-03-03T00:00:00.000Z,102,1969.0,"150-Se-25th-Rd,-Apt-6B,-Miami,-FL-33129",25.749173,-80.201986,
150 Se 25th Rd,"150 Se 25th Rd, Apt 2J, Miami, FL 33129",Miami,FL,33129,2600,Apt 2J,Miami-Dade,1.0,1.5,804.0,Condo,2019-03-17T19:59:33.373Z,2023-06-12T00:00:00.000Z,Active,,2023-05-26T00:00:00.000Z,18,1969.0,"150-Se-25th-Rd,-Apt-2J,-Miami,-FL-33129",25.749173,-80.201986,
1501 Sw 37th Ave,"1501 Sw 37th Ave, Miami, FL 33145",Miami,FL,33145,980,,Miami-Dade,1.0,1.0,821.0,Single Family,2019-08-25T00:06:36.582Z,2023-06-12T00:00:00.000Z,Active,,2023-06-11T00:00:00.000Z,2,2019.0,"1501-Sw-37th-Ave,-Miami,-FL-33145",25.757776,-80.254639,
15065 SW 108 Te,"15065 SW 108 Te, Miami, FL 33196",Miami,FL,33196,3800,,Miami-Dade,4.0,2.5,2340.0,Single Family,2019-04-26T17:58:19.977Z,2023-06-12T00:00:00.000Z,Active,,2023-06-07T00:00:00.000Z,6,1989.0,"15065-SW-108-Te,-Miami,-FL-33196",25.665941,-80.439317,
151 Se 1st St,"151 Se 1st St, Apt 1210, Miami, FL 33131",Miami,FL,33131,2500,Apt 1210,Miami-Dade,1.0,1.0,691.0,Condo,2019-08-03T10:07:20.566Z,2023-06-12T00:00:00.000Z,Active,,2023-04-04T00:00:00.000Z,70,2016.0,"151-Se-1st-St,-Apt-1210,-Miami,-FL-33131",25.773628,-80.19066,
151 Se 1st St,"151 Se 1st St, Apt 3401, Miami, FL 33131",Miami,FL,33131,4000,Apt 3401,Miami-Dade,2.0,2.0,977.0,Condo,2019-08-03T11:21:55.570Z,2023-06-12T00:00:00.000Z,Active,,2023-05-25T00:00:00.000Z,19,2016.0,"151-Se-1st-St,-Apt-3401,-Miami,-FL-33131",25.773628,-80.19066,
15102 Sw 11th St,"15102 Sw 11th St, Miami, FL 33194",Miami,FL,33194,4900,,Miami-Dade,5.0,3.0,2800.0,Single Family,2019-04-26T19:41:53.406Z,2023-06-12T00:00:00.000Z,Active,,2023-05-23T00:00:00.000Z,21,2003.0,"15102-Sw-11th-St,-Miami,-FL-33194",25.756358,-80.440117,6900.0
15274 Sw 176th Ln,"15274 Sw 176th Ln, Miami, FL 33187",Miami,FL,33187,5500,,Miami-Dade,3.0,2.0,1980.0,Single Family,2019-08-03T08:07:55.530Z,2023-06-12T00:00:00.000Z,Active,,2023-04-27T00:00:00.000Z,47,2018.0,"15274-Sw-176th-Ln,-Miami,-FL-33187",25.602591,-80.439851,6000.0
15295 Sw 106th Ln,"15295 Sw 106th Ln, Apt 721, Miami, FL 33196",Miami,FL,33196,1900,Apt 721,Miami-Dade,1.0,1.0,808.0,Condo,2019-09-25T05:25:09.622Z,2023-06-12T00:00:00.000Z,Active,,2023-05-22T00:00:00.000Z,22,1987.0,"15295-Sw-106th-Ln,-Apt-721,-Miami,-FL-33196",25.667045,-80.444031,
15340 Sw 106th Ter,"15340 Sw 106th Ter, Apt 816, Miami, FL 33196",Miami,FL,33196,1850,Apt 816,Miami-Dade,1.0,1.0,693.0,Condo,2019-03-31T19:41:24.603Z,2023-06-12T00:00:00.000Z,Active,,2023-06-02T00:00:00.000Z,11,1987.0,"15340-Sw-106th-Ter,-Apt-816,-Miami,-FL-33196",25.667045,-80.444031,
15761 Sw 101st St,"15761 Sw 101st St, Unit Efficiency, Miami, FL 33196",Miami,FL,33196,1300,Unit Efficiency,Miami-Dade,1.0,1.0,500.0,Condo,2019-08-03T09:08:52.647Z,2023-06-12T00:00:00.000Z,Active,,2023-06-06T00:00:00.000Z,7,1999.0,"15761-Sw-101st-St,-Unit-Efficiency,-Miami,-FL-33196",25.672566,-80.450829,7644.0
1600 Ne 1st Ave,"1600 Ne 1st Ave, Apt 1415, Miami, FL 33132",Miami,FL,33132,3050,Apt 1415,Miami-Dade,1.0,1.5,850.0,Condo,2019-05-06T09:17:42.431Z,2023-06-12T00:00:00.000Z,Active,,2023-05-04T00:00:00.000Z,40,2018.0,"1600-Ne-1st-Ave,-Apt-1415,-Miami,-FL-33132",25.791004,-80.192758,
1600 Ne 1st Ave,"1600 Ne 1st Ave, Apt 1707, Miami, FL 33132",Miami,FL,33132,4500,Apt 1707,Miami-Dade,2.0,2.0,1110.0,Condo,2019-05-06T09:16:16.444Z,2023-06-12T00:00:00.000Z,Active,,2023-01-31T00:00:00.000Z,133,,"1600-Ne-1st-Ave,-Apt-1707,-Miami,-FL-33132",25.791004,-80.192758,
1600 Ne 1st Ave,"1600 Ne 1st Ave, Apt 2103, Miami, FL 33132",Miami,FL,33132,2650,Apt 2103,Miami-Dade,,1.0,588.0,Condo,2019-04-27T00:50:49.570Z,2023-06-12T00:00:00.000Z,Active,,2023-04-15T00:00:00.000Z,59,2018.0,"1600-Ne-1st-Ave,-Apt-2103,-Miami,-FL-33132",25.791004,-80.192758,
1600 Ne 1st Ave,"1600 Ne 1st Ave, Apt 2208, Miami, FL 33132",Miami,FL,33132,3500,Apt 2208,Miami-Dade,2.0,2.0,882.0,Condo,2019-04-26T23:41:49.355Z,2023-06-12T00:00:00.000Z,Active,,2023-04-28T00:00:00.000Z,46,2018.0,"1600-Ne-1st-Ave,-Apt-2208,-Miami,-FL-33132",25.791004,-80.192758,
1600 Ne 1st Ave,"1600 Ne 1st Ave, Apt 2016, Miami, FL 33132",Miami,FL,33132,3700,Apt 2016,Miami-Dade,2.0,2.0,1018.0,Condo,2019-08-03T07:59:04.546Z,2023-06-12T00:00:00.000Z,Active,,2023-05-05T00:00:00.000Z,39,2018.0,"1600-Ne-1st-Ave,-Apt-2016,-Miami,-FL-33132",25.791004,-80.192758,
1600 Ne 1st Ave,"1600 Ne 1st Ave, Apt 3016, Miami, FL 33132",Miami,FL,33132,4000,Apt 3016,Miami-Dade,2.0,2.0,1018.0,Condo,2019-08-03T07:28:22.346Z,2023-06-12T00:00:00.000Z,Active,,2023-06-08T00:00:00.000Z,5,2018.0,"1600-Ne-1st-Ave,-Apt-3016,-Miami,-FL-33132",25.791004,-80.192758,
1600 Ne 1st Ave,"1600 Ne 1st Ave, Apt 3304, Miami, FL 33132",Miami,FL,33132,2500,Apt 3304,Miami-Dade,,1.0,582.0,Condo,2019-08-03T10:48:25.433Z,2023-06-12T00:00:00.000Z,Active,,2023-03-26T00:00:00.000Z,79,2018.0,"1600-Ne-1st-Ave,-Apt-3304,-Miami,-FL-33132",25.791004,-80.192758,
1600 Ne 1st Ave,"1600 Ne 1st Ave, Apt 2716, Miami, FL 33132",Miami,FL,33132,3800,Apt 2716,Miami-Dade,2.0,2.0,1110.0,Condo,2019-08-03T11:21:27.914Z,2023-06-12T00:00:00.000Z,Active,,2023-06-05T00:00:00.000Z,8,2018.0,"1600-Ne-1st-Ave,-Apt-2716,-Miami,-FL-33132",25.791004,-80.192758,
1600 Nw 93rd St,"1600 Nw 93rd St, Miami, FL 33147",Miami,FL,33147,2350,,Miami-Dade,2.0,1.0,1621.0,Single Family,2019-09-17T19:10:18.575Z,2023-06-12T00:00:00.000Z,Active,,2023-05-18T00:00:00.000Z,26,1948.0,"1600-Nw-93rd-St,-Miami,-FL-33147",25.859002,-80.225152,7975.0
1600 Sw 1st Ave,"1600 Sw 1st Ave, Apt 813, Miami, FL 33129",Miami,FL,33129,2950,Apt 813,Miami-Dade,1.0,1.0,659.0,Condo,2019-03-19T00:25:29.218Z,2023-06-12T00:00:00.000Z,Active,,2023-04-17T00:00:00.000Z,57,2016.0,"1600-Sw-1st-Ave,-Apt-813,-Miami,-FL-33129",25.759381,-80.197544,43560.0
1600 Sw 1st Ave,"1600 Sw 1st Ave, Apt 704, Miami, FL 33129",Miami,FL,33129,3000,Apt 704,Miami-Dade,1.0,1.0,488.0,Condo,2019-08-03T10:51:26.036Z,2023-06-12T00:00:00.000Z,Active,,2023-06-01T00:00:00.000Z,12,2016.0,"1600-Sw-1st-Ave,-Apt-704,-Miami,-FL-33129",25.759381,-80.197544,43560.0
1601 Ne 191st St,"1601 Ne 191st St, Unit B408, Miami, FL 33179",Miami,FL,33179,1800,Unit B408,Miami-Dade,1.0,1.5,898.0,Condo,2019-03-07T03:00:34.111Z,2023-06-12T00:00:00.000Z,Active,,2023-05-28T00:00:00.000Z,16,1968.0,"1601-Ne-191st-St,-Unit-B408,-Miami,-FL-33179",25.951787,-80.168611,
16637 Sw 52nd St,"16637 Sw 52nd St, Miami, FL 33185",Miami,FL,33185,3650,,Miami-Dade,3.0,2.0,1878.0,Single Family,2019-10-16T02:19:55.356Z,2023-06-12T00:00:00.000Z,Active,,2023-05-03T00:00:00.000Z,41,2003.0,"16637-Sw-52nd-St,-Miami,-FL-33185",25.71678,-80.462852,6599.0
170 Se 14th St,"170 Se 14th St, Apt 2706, Miami, FL 33131",Miami,FL,33131,3000,Apt 2706,Miami-Dade,1.0,1.0,630.0,Condo,2019-08-03T10:07:20.566Z,2023-06-12T00:00:00.000Z,Active,,2023-04-06T00:00:00.000Z,68,2006.0,"170-Se-14th-St,-Apt-2706,-Miami,-FL-33131",25.759757,-80.190679,
1717 N Bayshore Dr,"1717 N Bayshore Dr, Unit A1953, Miami, FL 33132",Miami,FL,33132,3200,Unit A1953,Miami-Dade,1.0,1.5,997.0,Condo,2019-08-25T00:40:45.100Z,2023-06-12T00:00:00.000Z,Active,,2023-05-09T00:00:00.000Z,35,1986.0,"1717-N-Bayshore-Dr,-Unit-A1953,-Miami,-FL-33132",25.791537,-80.186175,
1717 N Bayshore Dr,"1717 N Bayshore Dr, Unit A2248, Miami, FL 33132",Miami,FL,33132,3510,Unit A2248,Miami-Dade,1.0,1.5,1148.0,Condo,2019-08-25T03:10:41.823Z,2023-06-12T00:00:00.000Z,Active,,2023-02-21T00:00:00.000Z,112,1986.0,"1717-N-Bayshore-Dr,-Unit-A2248,-Miami,-FL-33132",25.791537,-80.186175,
1717 N Bayshore Dr,"1717 N Bayshore Dr, Unit C4032, Miami, FL 33132",Miami,FL,33132,4600,Unit C4032,Miami-Dade,2.0,2.0,1382.0,Condo,2019-10-16T02:19:39.318Z,2023-06-12T00:00:00.000Z,Active,,2023-05-31T00:00:00.000Z,13,1986.0,"1717-N-Bayshore-Dr,-Unit-C4032,-Miami,-FL-33132",25.791537,-80.186175,
1750 N Bayshore Dr,"1750 N Bayshore Dr, Miami, FL 33132",Miami,FL,33132,2300,,Miami-Dade,1.0,1.0,821.0,Apartment,2019-10-25T14:44:53.753Z,2023-06-12T00:00:00.000Z,Active,,2023-06-01T00:00:00.000Z,12,2007.0,"1750-N-Bayshore-Dr,-Miami,-FL-33132",25.792487,-80.187151,
1750 N Bayshore Dr,"1750 N Bayshore Dr, Apt 2708, Miami, FL 33132",Miami,FL,33132,2575,Apt 2708,Miami-Dade,,1.0,503.0,Condo,2019-10-29T06:39:58.506Z,2023-06-12T00:00:00.000Z,Active,,2023-04-17T00:00:00.000Z,57,2007.0,"1750-N-Bayshore-Dr,-Apt-2708,-Miami,-FL-33132",25.792487,-80.187151,
1750 N Bayshore Dr,"1750 N Bayshore Dr, Apt 3201, Miami, FL 33132",Miami,FL,33132,5000,Apt 3201,Miami-Dade,2.0,2.0,1048.0,Condo,2019-05-06T06:02:04.263Z,2023-06-12T00:00:00.000Z,Active,,2023-04-27T00:00:00.000Z,47,2007.0,"1750-N-Bayshore-Dr,-Apt-3201,-Miami,-FL-33132",25.792487,-80.187151,
1750 N Bayshore Dr,"1750 N Bayshore Dr, Apt 3715, Miami, FL 33132",Miami,FL,33132,3300,Apt 3715,Miami-Dade,2.0,2.0,1048.0,Condo,2019-08-03T07:28:22.346Z,2023-06-12T00:00:00.000Z,Active,,2023-06-01T00:00:00.000Z,12,2008.0,"1750-N-Bayshore-Dr,-Apt-3715,-Miami,-FL-33132",25.792487,-80.187151,
1750 N Bayshore Dr,"1750 N Bayshore Dr, Apt 3510, Miami, FL 33132",Miami,FL,33132,3150,Apt 3510,Miami-Dade,1.0,1.0,821.0,Condo,2019-08-25T00:12:07.730Z,2023-06-12T00:00:00.000Z,Active,,2023-04-03T00:00:00.000Z,71,2007.0,"1750-N-Bayshore-Dr,-Apt-3510,-Miami,-FL-33132",25.792487,-80.187151,
1750 N Bayshore Dr,"1750 N Bayshore Dr, Apt 5011, Miami, FL 33132",Miami,FL,33132,2950,Apt 5011,Miami-Dade,1.0,1.0,791.0,Condo,2019-04-01T23:26:33.384Z,2023-06-12T00:00:00.000Z,Active,,2023-04-19T00:00:00.000Z,55,2008.0,"1750-N-Bayshore-Dr,-Apt-5011,-Miami,-FL-33132",25.792487,-80.187151,
1750 N Bayshore Dr,"1750 N Bayshore Dr, Apt 5010, Miami, FL 33132",Miami,FL,33132,3300,Apt 5010,Miami-Dade,1.0,1.0,821.0,Condo,2019-10-06T07:26:35.201Z,2023-06-12T00:00:00.000Z,Active,,2023-04-20T00:00:00.000Z,54,2008.0,"1750-N-Bayshore-Dr,-Apt-5010,-Miami,-FL-33132",25.792487,-80.187151,
1750 Ne 191st St,"1750 Ne 191st St, Unit 818-3, Miami, FL 33179",Miami,FL,33179,2295,Unit 818-3,Miami-Dade,2.0,2.0,1317.0,Condo,2019-08-03T09:41:20.283Z,2023-06-12T00:00:00.000Z,Active,,2023-05-25T00:00:00.000Z,19,1970.0,"1750-Ne-191st-St,-Unit-818-3,-Miami,-FL-33179",25.948963,-80.167218,
1750 Ne 191st St,"1750 Ne 191st St, Unit 729-4, Miami, FL 33179",Miami,FL,33179,2597,Unit 729-4,Miami-Dade,2.0,2.0,1633.0,Condo,2019-05-06T08:52:00.208Z,2023-06-12T00:00:00.000Z,Active,,2023-06-04T00:00:00.000Z,9,1970.0,"1750-Ne-191st-St,-Unit-729-4,-Miami,-FL-33179",25.948963,-80.167218,
1756 N Bayshore Dr,"1756 N Bayshore Dr, Apt 10J, Miami, FL 33132",Miami,FL,33132,2185,Apt 10J,Miami-Dade,,1.0,440.0,Condo,2019-10-29T14:33:34.886Z,2023-06-12T00:00:00.000Z,Active,,2023-04-26T00:00:00.000Z,48,2000.0,"1756-N-Bayshore-Dr,-Apt-10J,-Miami,-FL-33132",25.792888,-80.187064,45694.0
1756 N Bayshore Dr,"1756 N Bayshore Dr, Apt 10N, Miami, FL 33132",Miami,FL,33132,2285,Apt 10N,Miami-Dade,,1.0,440.0,Apartment,2019-10-21T18:08:33.198Z,2023-06-12T00:00:00.000Z,Active,,2023-05-18T00:00:00.000Z,26,2000.0,"1756-N-Bayshore-Dr,-Apt-10N,-Miami,-FL-33132",25.792884,-80.187061,45694.0
1756 N Bayshore Dr,"1756 N Bayshore Dr, Apt 10L, Miami, FL 33132",Miami,FL,33132,2210,Apt 10L,Miami-Dade,,1.0,440.0,Condo,2019-08-03T08:53:26.251Z,2023-06-12T00:00:00.000Z,Active,,2023-06-02T00:00:00.000Z,11,2000.0,"1756-N-Bayshore-Dr,-Apt-10L,-Miami,-FL-33132",25.792888,-80.187064,45694.0
1756 N Bayshore Dr,"1756 N Bayshore Dr, Apt 32H, Miami, FL 33132",Miami,FL,33132,2675,Apt 32H,Miami-Dade,1.0,1.0,747.0,Condo,2019-05-06T06:21:16.635Z,2023-06-12T00:00:00.000Z,Active,,2023-06-07T00:00:00.000Z,6,2000.0,"1756-N-Bayshore-Dr,-Apt-32H,-Miami,-FL-33132",25.792888,-80.187064,45694.0
1756 N Bayshore Dr,"1756 N Bayshore Dr, Unit LANAI3, Miami, FL 33132",Miami,FL,33132,4744,Unit LANAI3,Miami-Dade,1.0,2.0,863.0,Condo,2019-09-17T19:36:26.922Z,2023-06-12T00:00:00.000Z,Active,,2023-06-07T00:00:00.000Z,6,2000.0,"1756-N-Bayshore-Dr,-Unit-LANAI3,-Miami,-FL-33132",25.792888,-80.187064,45694.0
1756 N Bayshore Dr,"1756 N Bayshore Dr, Unit LANAI4, Miami, FL 33132",Miami,FL,33132,4044,Unit LANAI4,Miami-Dade,1.0,1.0,618.0,Condo,2019-10-21T18:10:26.538Z,2023-06-12T00:00:00.000Z,Active,,2023-05-18T00:00:00.000Z,26,2000.0,"1756-N-Bayshore-Dr,-Unit-LANAI4,-Miami,-FL-33132",25.792888,-80.187064,45694.0
1800 N Bayshore Dr,"1800 N Bayshore Dr, Apt 1910, Miami, FL 33132",Miami,FL,33132,3800,Apt 1910,Miami-Dade,2.0,2.0,1144.0,Condo,2019-10-06T08:20:20.062Z,2023-06-12T00:00:00.000Z,Active,,2023-05-30T00:00:00.000Z,14,2007.0,"1800-N-Bayshore-Dr,-Apt-1910,-Miami,-FL-33132",25.79406,-80.18697,
1800 N Bayshore Dr,"1800 N Bayshore Dr, Apt 3803, Miami, FL 33132",Miami,FL,33132,6995,Apt 3803,Miami-Dade,2.0,2.0,1142.0,Condo,2019-09-17T20:49:23.597Z,2023-06-12T00:00:00.000Z,Active,,2023-03-21T00:00:00.000Z,84,2007.0,"1800-N-Bayshore-Dr,-Apt-3803,-Miami,-FL-33132",25.79406,-80.18697,
1800 N Bayshore Dr,"1800 N Bayshore Dr, Apt 4201, Miami, FL 33132",Miami,FL,33132,10500,Apt 4201,Miami-Dade,2.0,3.0,2189.0,Condo,2019-09-17T20:48:59.685Z,2023-06-12T00:00:00.000Z,Active,,2023-03-19T00:00:00.000Z,86,2007.0,"1800-N-Bayshore-Dr,-Apt-4201,-Miami,-FL-33132",25.79406,-80.18697,
1843 Sw 138th Ave,"1843 Sw 138th Ave, Miami, FL 33175",Miami,FL,33175,4600,,Miami-Dade,4.0,3.5,2401.0,Single Family,2019-09-17T20:01:07.177Z,2023-06-12T00:00:00.000Z,Active,,2023-01-13T00:00:00.000Z,151,1989.0,"1843-Sw-138th-Ave,-Miami,-FL-33175",25.750245,-80.418248,10804.0
185 Se 14th Ter,"185 Se 14th Ter, Apt 1807, Miami, FL 33131",Miami,FL,33131,3400,Apt 1807,Miami-Dade,2.0,2.0,930.0,Condo,2019-10-29T13:53:14.098Z,2023-06-12T00:00:00.000Z,Active,,2023-05-05T00:00:00.000Z,39,1998.0,"185-Se-14th-Ter,-Apt-1807,-Miami,-FL-33131",25.759514,-80.190954,
185 Sw 7th St,"185 Sw 7th St, Apt 2100, Miami, FL 33130",Miami,FL,33130,2410,Apt 2100,Miami-Dade,,1.0,580.0,Condo,2019-10-06T07:43:39.202Z,2023-06-12T00:00:00.000Z,Active,,2023-06-08T00:00:00.000Z,5,2007.0,"185-Sw-7th-St,-Apt-2100,-Miami,-FL-33130",25.76813,-80.197009,
186 Se 12th Ter,"186 Se 12th Ter, Apt 2007, Miami, FL 33131",Miami,FL,33131,2700,Apt 2007,Miami-Dade,1.0,1.0,730.0,Condo,2019-08-03T09:59:51.749Z,2023-06-12T00:00:00.000Z,Active,,2023-05-19T00:00:00.000Z,25,2006.0,"186-Se-12th-Ter,-Apt-2007,-Miami,-FL-33131",25.76126,-80.190402,
1861 Nw S River Dr,"1861 Nw S River Dr, Unit 1408, Miami, FL 33125",Miami,FL,33125,2800,Unit 1408,Miami-Dade,1.0,2.0,975.0,Condo,2019-08-03T10:31:26.852Z,2023-06-12T00:00:00.000Z,Active,,2023-05-17T00:00:00.000Z,27,2010.0,"1861-Nw-S-River-Dr,-Unit-1408,-Miami,-FL-33125",25.785215,-80.225904,
